素材id,视频名称,视频链接,投放情况,审核建议,素材评估,关联在投单元数,标签,消耗,展示数,点击数,点击率(%),平均点击单价(元),平均千次展现费用(元),转化数,转化成本,转化率(%),深度转化次数,深度转化成本,深度转化率(%),回访-加为好友(计费时间),回访-高潜成交(计费时间),回访-信息确认(计费时间)
"	7666044315906916393",0723-魏怡-2-改.mp4,https://video-cn.oceanengine.com/17452dd6a72c2041b5e9301862206b96/6a79c3bf/tos-cn-ve-51/o8QDObtYLQalURgAzScgIF7uqHION63ACEtfeB?a=1402&ch=0&cr=0&dr=3&cd=0%7C0%7C0%7C0&br=915&bt=915&cs=0&ds=3&ft=J9ThAGkHH_Myq8ZymEm_e2NvjTQ&mime_type=video_mp4&qs=0&rc=NXZpTGRTaFBnKWxncmd5aHFsc3IxZGY0NWRpZWg3Ozo8Mzs0aGZnQGlqOGhqO286ZHk8MzM0NjMzQFNsa3ZpcUQ6amtqXmJmK2BeaWpgYTojY182XjZjNl8xMS5jYF5jNGEjaGJrb2FhL2dlYS0tZDAvc3M%3D&btag=80000e00010000&dy_q=1786192044&feature_id=d6a18d7c5414b1f1e95a75faf9147845&l=2026080820272119F0F98A1E64E3702BDA&ply_type=3&policy=eyJ2bSI6MywidWlkIjoiMzEyOTY1MDYwMzg4ODE4NSJ9,已使用,审核通过,--,6,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"	7666049027445276718",引流1——子衿改.mp4,https://video-cn.oceanengine.com/731652f64812ebca0777647f8d4fcb94/6a79c3b6/tos-cn-ve-51/o4kOdIAUHsJnLiNtZIgEUWQqxNjKAaBzNHmAd?a=1402&ch=0&cr=0&dr=3&cd=0%7C0%7C0%7C0&br=477&bt=477&cs=0&ds=4&ft=J9ThAGkHH_Myq8ZymEm_e2NvjTQ&mime_type=video_mp4&qs=0&rc=NXZpTGRTaFBnKWxncmd5aHFsc3IxZGY8NDo5O2lkNmZlODwzZGlnQGlqZDczZm86Om48MzM0NjMzQFNsa3ZpcUQ6amtqXmJmK2BeaWpgYTojNC1fMDRgYzZeMWBfLy42MGEjMy1iaWFhZmJlYS0tZDAvc3M%3D&btag=80000200008000&dy_q=1786192044&feature_id=d6a18d7c5414b1f1e95a75faf9147845&l=2026080820272119F0F98A1E64E3702BDA&ply_type=3&policy=eyJ2bSI6MywidWlkIjoiMzEyOTY1MDYwMzg4ODE4NSJ9,未使用,审核不通过,--,0,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"	7665169630885937161",0720-引流-魏怡-1.mp4,https://video-cn.oceanengine.com/9df45b9b9ab0bcd74b51b46ac631b369/6a79c3c1/tos-cn-ve-51/oclBisQMoAQ3fuDEgam1lsAiL7AhtBz3mEJIsb?a=1402&ch=0&cr=0&dr=3&cd=0%7C0%7C0%7C0&br=1823&bt=1823&cs=0&ds=3&ft=J9ThAGkHH_Myq8ZymEm_e2NvjTQ&mime_type=video_mp4&qs=0&rc=NXZpTGRTaFBnKWxncmd5aHFsc3IxZGY8MzRpODU8Zzg7OmRnaTlkQGlqcGVuZ286azw8MzM0NjMzQFNsa3ZpcUQ6amtqXmJmK2BeaWpgYTojLi9eY2AvYDU2MS82NC8xLmEjNWtqbWFhXmJkYS0tZDAvc3M%3D&btag=80000e00010000&dy_q=1786192044&feature_id=d6a18d7c5414b1f1e95a75faf9147845&l=2026080820272119F0F98A1E64E3702BDA&ply_type=3&policy=eyJ2bSI6MywidWlkIjoiMzEyOTY1MDYwMzg4ODE4NSJ9,已使用,审核通过,--,6,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"	7665169608501805082",0721-引流-魏怡- 7.mp4,https://video-cn.oceanengine.com/4142d91e6d5d0a6e8def0b5e1e772dbd/6a79c3c6/tos-cn-ve-51/oIaRlQSC4IKzLpE9mI3WQw5CtUXTVEdgAMMAX?a=1402&ch=0&cr=0&dr=3&cd=0%7C0%7C0%7C0&br=1515&bt=1515&cs=0&ds=3&ft=J9ThAGkHH_Myq8ZymEm_e2NvjTQ&mime_type=video_mp4&qs=0&rc=NXZpTGRTaFBnKWxncmd5aHFsc3IxZGYzOzVmMzNnaWg0NDk3NTg8QGlqZTgzPG86azw8MzM0NjMzQFNsa3ZpcUQ6amtqXmJmK2BeaWpgYTojYTQwLjU2M15jMTJhMDNjLWEjXzNrMmFhXmJkYS0tZDAwc3M%3D&btag=80000e00010000&dy_q=1786192044&feature_id=d6a18d7c5414b1f1e95a75faf9147845&l=2026080820272119F0F98A1E64E3702BDA&ply_type=3&policy=eyJ2bSI6MywidWlkIjoiMzEyOTY1MDYwMzg4ODE4NSJ9,已使用,审核通过,--,4,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"	7665169570731180042",0721-引流-魏怡-6.mp4,https://video-cn.oceanengine.com/2c640e3c45b869c9fb2959c35ee72637/6a79c3c7/tos-cn-ve-51/oML8SFEDEI7Qg0YdJBfdMFFANiIbqDNDAgftBH?a=1402&ch=0&cr=0&dr=3&cd=0%7C0%7C0%7C0&br=822&bt=822&cs=0&ds=3&ft=J9ThAGkHH_Myq8ZymEm_e2NvjTQ&mime_type=video_mp4&qs=0&rc=NXZpTGRTaFBnKWxncmd5aHFsc3IxZGZpZmZkOWg7aGc1ZWY4ZjM3QGkzPDk0eDlyazw8MzM0NjMzQFNsa3ZpcUQ6amtqXmJmK2BeaWpgYTojNTUzYDYwYDVjMTYvLi0uNGEjMHEtLjJkY2JkYS0tZDBhc3M%3D&btag=80000e00010000&dy_q=1786192044&feature_id=d6a18d7c5414b1f1e95a75faf9147845&l=2026080820272119F0F98A1E64E3702BDA&ply_type=3&policy=eyJ2bSI6MywidWlkIjoiMzEyOTY1MDYwMzg4ODE4NSJ9,已使用,审核通过,--,4,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"	7665169526927704090",0721-引流-魏怡-5测.mp4,https://video-cn.oceanengine.com/465c1dbf8ffb8a55c67ad461f73aa507/6a79c401/tos-cn-ve-51/oQpAmtAQmEdVMEnizEwMRrZqagIUaIX6ClWQO?a=1402&ch=0&cr=0&dr=3&cd=0%7C0%7C0%7C0&br=2071&bt=2071&cs=0&ds=3&ft=J9ThAGkHH_Myq8ZymEm_e2NvjTQ&mime_type=video_mp4&qs=0&rc=NXZpTGRTaFBnKWxncmd5aHFsc3IxZGZkNTNnZjY5N2VoZDY8OGg7QGkzZGs7Om86azw8MzM0NjMzQFNsa3ZpcUQ6amtqXmJmK2BeaWpgYTojLi0xNS81YzYvMTVgMzY1MmEjZ2lkNGFhXmJkYS0tZDAwc3M%3D&btag=80000e00028000&dy_q=1786192044&feature_id=d6a18d7c5414b1f1e95a75faf9147845&l=2026080820272119F0F98A1E64E3702BDA&ply_type=3&policy=eyJ2bSI6MywidWlkIjoiMzEyOTY1MDYwMzg4ODE4NSJ9,已使用,审核通过,--,3,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"	7664453217666121738",0718-引流-魏怡-5.mp4,https://video-cn.oceanengine.com/3a170d39e0337aa51c64835f0d10536a/6a79c3b3/tos-cn-ve-51/o8hZLgQYAfGJgups4aStEAA0g8eeifReQ7bFpo?a=1402&ch=0&cr=0&dr=3&cd=0%7C0%7C0%7C0&br=1733&bt=1733&cs=0&ds=3&ft=J9ThAGkHH_Myq8ZymEm_e2NvjTQ&mime_type=video_mp4&qs=0&rc=NXZpTGRTaFBnKWxncmd5aHFsc3IxZGY7NTY6ZTM6OWc1ZTw7OGQ5QGkzaWp2bTlydW48MzM0NjMzQFNsa3ZpcUQ6amtqXmJmK2BeaWpgYTojX19gMDM2YzYwMTYwMzJiMWEjbl5yNjJkazJjYS0tZDBhc3M%3D&btag=80000e00008000&dy_q=1786192044&feature_id=d6a18d7c5414b1f1e95a75faf9147845&l=2026080820272119F0F98A1E64E3702BDA&ply_type=3&policy=eyJ2bSI6MywidWlkIjoiMzEyOTY1MDYwMzg4ODE4NSJ9,已使用,审核通过,--,3,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"	7664453215853281289",0718瑞晨引流-9.mp4,https://video-cn.oceanengine.com/6a9c96360fbe30cb51d556675abbbb4b/6a79c3bb/tos-cn-ve-51/oYfwQLagII1Dty6FahoAmM4jxLi3Q6BFA7gETQ?a=1402&ch=0&cr=0&dr=3&cd=0%7C0%7C0%7C0&cv=1&br=807&bt=807&cs=0&ds=3&ft=J9ThAGkHH_Myq8ZymEm_e2NvjTQ&mime_type=video_mp4&qs=0&rc=NXZpTGRTaFBnKWxncmd5aHFsc3IxZGY7NTs4aTo1O2g4aWk2aWU6QGkza2U5OG86dm48MzM0NjMzQFNsa3ZpcUQ6amtqXmJmK2BeaWpgYTojNC0uL19eY14zMTEzYTZeNWEjLm4tZ2FhXjJjYS0tZDAwc3M%3D&btag=80000e00010000&dy_q=1786192044&feature_id=d6a18d7c5414b1f1e95a75faf9147845&l=2026080820272119F0F98A1E64E3702BDA&ply_type=3&policy=eyJ2bSI6MywidWlkIjoiMzEyOTY1MDYwMzg4ODE4NSJ9,已使用,审核通过,首发,10,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"	7664453198800781338",0718瑞晨引流-2.mp4,https://video-cn.oceanengine.com/ac14f44dafd42d9db279517d0df3d29d/6a79c3bb/tos-cn-ve-51/ocFSph1xgaALRLBX8A2DxhDGAn0eRNPeqMi1gG?a=1402&ch=0&cr=0&dr=3&cd=0%7C0%7C0%7C0&br=872&bt=872&cs=0&ds=3&ft=J9ThAGkHH_Myq8ZymEm_e2NvjTQ&mime_type=video_mp4&qs=0&rc=NXZpTGRTaFBnKWxncmd5aHFsc3IxZGY7PDY3NGVmZjVpOWc0Ojw7QGlqNGluPG86dm48MzM0NjMzQFNsa3ZpcUQ6amtqXmJmK2BeaWpgYTojMDVeLjYyMDY1MTEzLi8yM2EjazZsbGFhXjJjYS0tZDAwc3M%3D&btag=80000e00010000&dy_q=1786192044&feature_id=d6a18d7c5414b1f1e95a75faf9147845&l=2026080820272119F0F98A1E64E3702BDA&ply_type=3&policy=eyJ2bSI6MywidWlkIjoiMzEyOTY1MDYwMzg4ODE4NSJ9,已使用,审核通过,--,3,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"	7664453184022609929",0718瑞晨引流-6.mp4,https://video-cn.oceanengine.com/1a2d1d5775db5c7e8f0f747e8b75a288/6a79c3bb/tos-cn-ve-51/oYCFuXEIQAgqujXfvQFCf96V4xL7kDADDB0Ng5?a=1402&ch=0&cr=0&dr=3&cd=0%7C0%7C0%7C0&br=539&bt=539&cs=0&ds=3&ft=J9ThAGkHH_Myq8ZymEm_e2NvjTQ&mime_type=video_mp4&qs=0&rc=NXZpTGRTaFBnKWxncmd5aHFsc3IxZGY0aDY4Nzc6ZTY5O2QzM2Q1QGkzcXB3djlydW48MzM0NjMzQFNsa3ZpcUQ6amtqXmJmK2BeaWpgYTojLi41YmMtMDUyMS4wM2EyL2EjYmlzZDJkazJjYS0tZDAvc3M%3D&btag=80000e00010000&dy_q=1786192044&feature_id=d6a18d7c5414b1f1e95a75faf9147845&l=2026080820272119F0F98A1E64E3702BDA&ply_type=3&policy=eyJ2bSI6MywidWlkIjoiMzEyOTY1MDYwMzg4ODE4NSJ9,已使用,审核通过,--,3,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"	7664453148363964467",0718瑞晨引流-4.mp4,https://video-cn.oceanengine.com/3043b7587d3689b7bd406bacf950e75c/6a79c3bb/tos-cn-ve-51/ogBCAQtXTFaD7D0gQqED8xfmIDjsgL9wACfxqN?a=1402&ch=0&cr=0&dr=3&cd=0%7C0%7C0%7C0&br=786&bt=786&cs=0&ds=3&ft=J9ThAGkHH_Myq8ZymEm_e2NvjTQ&mime_type=video_mp4&qs=0&rc=NXZpTGRTaFBnKWxncmd5aHFsc3IxZGZmNjgzZzs1NmlnPDo0aWc7QGlqcHV4eDlydm48MzM0NjMzQFNsa3ZpcUQ6amtqXmJmK2BeaWpgYTojM2MyNTYtLl8yMS0vNTYtY2EjbV4wYjJkYzJjYS0tZDAvc3M%3D&btag=80000e00010000&dy_q=1786192044&feature_id=d6a18d7c5414b1f1e95a75faf9147845&l=2026080820272119F0F98A1E64E3702BDA&ply_type=3&policy=eyJ2bSI6MywidWlkIjoiMzEyOTY1MDYwMzg4ODE4NSJ9,已使用,审核通过,--,3,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"	7664453147700690954",0718瑞晨引流-18.mp4,https://video-cn.oceanengine.com/475a7d0a193c1a1d7a662a468974ff11/6a79c3b6/tos-cn-ve-51/oEeD2AAa3Q7v6NggqUDX7LI0D4Qv1RbBDxWqyf?a=1402&ch=0&cr=0&dr=3&cd=0%7C0%7C0%7C0&cv=1&br=1546&bt=1546&cs=0&ds=3&ft=J9ThAGkHH_Myq8ZymEm_e2NvjTQ&mime_type=video_mp4&qs=0&rc=NXZpTGRTaFBnKWxncmd5aHFsc3IxZGY1OjxkaGZkNmc1Ojc4N2Q4QGkzd3dlZW86dW48MzM0NjMzQFNsa3ZpcUQ6amtqXmJmK2BeaWpgYTojXzMyMzA0MDViMTAuYDUxL2EjcmsycWFhbjJjYS0tZDAwc3M%3D&btag=80000e00008000&dy_q=1786192044&feature_id=d6a18d7c5414b1f1e95a75faf9147845&l=2026080820272119F0F98A1E64E3702BDA&ply_type=3&policy=eyJ2bSI6MywidWlkIjoiMzEyOTY1MDYwMzg4ODE4NSJ9,已使用,审核通过,--,3,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"	7664453110226223150",0718瑞晨引流-19.mp4,https://video-cn.oceanengine.com/c7719287a915c39370228c4745898d9b/6a79c3c1/tos-cn-ve-51/osDDgje5qBKU0tcGcftQowQyvCaIySfASibVXA?a=1402&ch=0&cr=0&dr=3&cd=0%7C0%7C0%7C0&cv=1&br=693&bt=693&cs=0&ds=3&ft=J9ThAGkHH_Myq8ZymEm_e2NvjTQ&mime_type=video_mp4&qs=0&rc=NXZpTGRTaFBnKWxncmd5aHFsc3IxZGZmZTk2O2Q2NjgzNzk4ZDU0QGlqeWg4NW86dW48MzM0NjMzQFNsa3ZpcUQ6amtqXmJmK2BeaWpgYTojNDM2LmAyYV80MTIwMjFfYGEjMWNtX2FhZjJjYS0tZDBhc3M%3D&btag=80000e00010000&dy_q=1786192044&feature_id=d6a18d7c5414b1f1e95a75faf9147845&l=2026080820272119F0F98A1E64E3702BDA&ply_type=3&policy=eyJ2bSI6MywidWlkIjoiMzEyOTY1MDYwMzg4ODE4NSJ9,已使用,审核通过,首发,8,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"	7664453108551434249",0718瑞晨引流-13.mp4,https://video-cn.oceanengine.com/6eec2eb3da86ddb2a6297fea924bea14/6a79c3b5/tos-cn-ve-51/oAquDcfKuBmQ0AaNIAvI2xVgDXDjg7RKMLQ12e?a=1402&ch=0&cr=0&dr=3&cd=0%7C0%7C0%7C0&br=1605&bt=1605&cs=0&ds=3&ft=J9ThAGkHH_Myq8ZymEm_e2NvjTQ&mime_type=video_mp4&qs=0&rc=NXZpTGRTaFBnKWxncmd5aHFsc3IxZGY1OzVoOjdpaGZpNGY4OGlkQGlqczZlNW86dW48MzM0NjMzQFNsa3ZpcUQ6amtqXmJmK2BeaWpgYTojMzBjX2BeYDYyMV8xNTBiNGEja2thLmFhZjJjYS0tZDAwc3M%3D&btag=80000e00008000&dy_q=1786192044&feature_id=d6a18d7c5414b1f1e95a75faf9147845&l=2026080820272119F0F98A1E64E3702BDA&ply_type=3&policy=eyJ2bSI6MywidWlkIjoiMzEyOTY1MDYwMzg4ODE4NSJ9,已使用,审核通过,首发,7,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"	7664453104100622363",0718-引流-魏怡-2.mp4,https://video-cn.oceanengine.com/dcd06dea05544e54e84360ce1cb0f006/6a79c3cf/tos-cn-ve-51/oMDL9uQgCHAa820QKLNe9XRYAL1cABKI9gyqWf?a=1402&ch=0&cr=0&dr=3&cd=0%7C0%7C0%7C0&br=1160&bt=1160&cs=0&ds=3&ft=J9ThAGkHH_Myq8ZymEm_e2NvjTQ&mime_type=video_mp4&qs=0&rc=NXZpTGRTaFBnKWxncmd5aHFsc3IxZGY4ODgzNDM1PDY4NWY4ZDU4QGkzeWVzaW86dW48MzM0NjMzQFNsa3ZpcUQ6amtqXmJmK2BeaWpgYTojMzUvNmEzLjUzMS5jMF4wLWEjY3JkXmFhZjJjYS0tZDAvc3M%3D&btag=80000e00018000&dy_q=1786192044&feature_id=d6a18d7c5414b1f1e95a75faf9147845&l=2026080820272119F0F98A1E64E3702BDA&ply_type=3&policy=eyJ2bSI6MywidWlkIjoiMzEyOTY1MDYwMzg4ODE4NSJ9,已使用,审核通过,--,2,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"	7663055823942189107",0716-引流瑞晨-7.mp4,https://video-cn.oceanengine.com/d005fc237b1bb745ce788e48684cc692/6a79c3b6/tos-cn-ve-51/og5P6ivgEIztbk6SEIadAYtQOEWzwxllzapAk?a=1402&ch=0&cr=0&dr=3&cd=0%7C0%7C0%7C0&cv=1&br=774&bt=774&cs=0&ds=3&ft=J9ThAGkHH_Myq8ZymEm_e2NvjTQ&mime_type=video_mp4&qs=0&rc=NXZpTGRTaFBnKWxncmd5aHFsc3IxZGY8NzhmOmU8MzZkOzVpNmdpQGkzdWVmM286bWQ8MzM0NjMzQFNsa3ZpcUQ6amtqXmJmK2BeaWpgYTojMC4zLi0zNjUtMTJeNjYyNGEjNmhzL2FhZjZgYS0tZDAwc3M%3D&btag=80000e00008000&dy_q=1786192044&feature_id=d6a18d7c5414b1f1e95a75faf9147845&l=2026080820272119F0F98A1E64E3702BDA&ply_type=3&policy=eyJ2bSI6MywidWlkIjoiMzEyOTY1MDYwMzg4ODE4NSJ9,已使用,审核通过,--,10,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"	7663055819790499891",0716-引流瑞晨-3.mp4,https://video-cn.oceanengine.com/d9a16feea914f304baec8b8b7340756d/6a79c3bb/tos-cn-ve-51/oMQre7Fv1AxOp9nRAaAdJH3LtNJIhEImOBNGYq?a=1402&ch=0&cr=0&dr=3&cd=0%7C0%7C0%7C0&cv=1&br=440&bt=440&cs=0&ds=3&ft=J9ThAGkHH_Myq8ZymEm_e2NvjTQ&mime_type=video_mp4&qs=0&rc=NXZpTGRTaFBnKWxncmd5aHFsc3IxZGY8ZDpkOTM1Omg1MzNmNjQ2QGkzd3lrO286bWQ8MzM0NjMzQFNsa3ZpcUQ6amtqXmJmK2BeaWpgYTojLjBfM2MwMjYtMTMwLy4yMWEjaXFqZWFhZjZgYS0tZDAvc3M%3D&btag=80000e00010000&dy_q=1786192044&feature_id=d6a18d7c5414b1f1e95a75faf9147845&l=2026080820272119F0F98A1E64E3702BDA&ply_type=3&policy=eyJ2bSI6MywidWlkIjoiMzEyOTY1MDYwMzg4ODE4NSJ9,已使用,审核通过,--,6,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"	7663054467406757898",0715-魏怡引流-7.mp4,https://video-cn.oceanengine.com/f8adefb256f9c40208d17089e4ad51d6/6a79c4b5/tos-cn-ve-51/ogatYDIGQfTF1trBYcRAAshQ7LEApI3QmO9nnz?a=1402&ch=0&cr=0&dr=3&cd=0%7C0%7C0%7C0&br=1346&bt=1346&cs=0&ds=3&ft=J9ThAGkHH_Myq8ZymEm_e2NvjTQ&mime_type=video_mp4&qs=0&rc=NXZpTGRTaFBnKWxncmd5aHFsc3IxZGY0NzNnOTk6Ojc0NTQ1ZDQ6QGkzbXZoO286cGQ8MzM0NjMzQFNsa3ZpcUQ6amtqXmJmK2BeaWpgYTojXl5iLy0uYzUuMTQ1YTRgMWEjNXBzb2FhLzNgYS0tZDAvc3M%3D&btag=80000e00030000&dy_q=1786192044&feature_id=d6a18d7c5414b1f1e95a75faf9147845&l=2026080820272119F0F98A1E64E3702BDA&ply_type=3&policy=eyJ2bSI6MywidWlkIjoiMzEyOTY1MDYwMzg4ODE4NSJ9,已使用,审核通过,--,3,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"	7663054417171742758",0715-魏怡引流-6.mp4,https://video-cn.oceanengine.com/51d3050c2c59502e586c105829f00a16/6a79c4b5/tos-cn-ve-51/oIQ9jLlYlPAMtEvPEuEAapsAzdIVJWQIcTiWr?a=1402&ch=0&cr=0&dr=3&cd=0%7C0%7C0%7C0&br=1364&bt=1364&cs=0&ds=3&ft=J9ThAGkHH_Myq8ZymEm_e2NvjTQ&mime_type=video_mp4&qs=0&rc=NXZpTGRTaFBnKWxncmd5aHFsc3IxZGZoOmloOjVmaDQzOjM0ZDdkQGlqOG5sZW86cGQ8MzM0NjMzQFNsa3ZpcUQ6amtqXmJmK2BeaWpgYTojNTEzXzNhLTVhMTEtNmNiYmEjMnNjNGFhLzNgYS0tZDBhc3M%3D&btag=80000e00030000&dy_q=1786192044&feature_id=d6a18d7c5414b1f1e95a75faf9147845&l=2026080820272119F0F98A1E64E3702BDA&ply_type=3&policy=eyJ2bSI6MywidWlkIjoiMzEyOTY1MDYwMzg4ODE4NSJ9,已使用,审核通过,--,7,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"	7663054322687557642",0714-魏怡引流-3.mp4,https://video-cn.oceanengine.com/44a128c84b1bfbfefcdd1abe42419517/6a79c3d4/tos-cn-ve-51/o0ReYqRAAQB22kgOfq16CqE5WICNYoNxKaADJ1?a=1402&ch=0&cr=0&dr=3&cd=0%7C0%7C0%7C0&br=577&bt=577&cs=0&ds=3&ft=J9ThAGkHH_Myq8ZymEm_e2NvjTQ&mime_type=video_mp4&qs=0&rc=NXZpTGRTaFBnKWxncmd5aHFsc3IxZGZmNDM1OmY5NGY7Z2g2aTlnQGkzdHRwaW86bmQ8MzM0NjMzQFNsa3ZpcUQ6amtqXmJmK2BeaWpgYTojMTVgLTE1L18tMTFjXy4tLmEjLTZrZ2FhXjNgYS0tZDAvc3M%3D&btag=80000e00018000&dy_q=1786192044&feature_id=d6a18d7c5414b1f1e95a75faf9147845&l=2026080820272119F0F98A1E64E3702BDA&ply_type=3&policy=eyJ2bSI6MywidWlkIjoiMzEyOTY1MDYwMzg4ODE4NSJ9,已使用,审核通过,--,3,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"	7663050651178811419",0715瑞晨2次修改-3.mp4,https://video-cn.oceanengine.com/933a065c9ab9e9a0ed0afc295dbe30c2/6a79c3cf/tos-cn-ve-51/oQdrUo2liQZzt5IGgSA0aNGbQ6YEkIAgYEWtZ?a=1402&ch=0&cr=0&dr=3&cd=0%7C0%7C0%7C0&br=1494&bt=1494&cs=0&ds=3&ft=J9ThAGkHH_Myq8ZymEm_e2NvjTQ&mime_type=video_mp4&qs=0&rc=NXZpTGRTaFBnKWxncmd5aHFsc3IxZGZnNjU7Ojc2Z2Y6ODc6aGhkQGkzcnI5Z286N2Q8MzM0NjMzQFNsa3ZpcUQ6amtqXmJmK2BeaWpgYTojNjJeYTUuMzVjMWEwLzIuNmEjMG5iNmFhXi1gYS0tZDAvc3M%3D&btag=80000e00018000&dy_q=1786192044&feature_id=d6a18d7c5414b1f1e95a75faf9147845&l=2026080820272119F0F98A1E64E3702BDA&ply_type=3&policy=eyJ2bSI6MywidWlkIjoiMzEyOTY1MDYwMzg4ODE4NSJ9,已使用,审核通过,--,2,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"	7662279491625058342",0714-瑞浩引导修改-4.mp4,https://video-cn.oceanengine.com/76a5d91e6bbca895c8248e68d5c843bb/6a79c3cb/tos-cn-ve-51/oMxeUBIeKgxuA0AlQqSGCFcr8G6ZbqnZeFX8VK?a=1402&ch=0&cr=0&dr=3&cd=0%7C0%7C0%7C0&cv=1&br=664&bt=664&cs=0&ds=3&ft=J9ThAGkHH_Myq8ZymEm_e2NvjTQ&mime_type=video_mp4&qs=0&rc=NXZpTGRTaFBnKWxncmd5aHFsc3IxZGY7Njw6OjY4OjVmNTdnPDxmQGkzbTw2aWtvPHg8MzM0NjMzQFNsa3ZpcUQ6amtqXmJmK2BeaWpgYTojXjM2MjEvMzYxMV8zXjMxYmEjc2JnY3FnXjJeYS0tZDAwc3M%3D&btag=80000e00018000&dy_q=1786192044&feature_id=d6a18d7c5414b1f1e95a75faf9147845&l=2026080820272119F0F98A1E64E3702BDA&ply_type=3&policy=eyJ2bSI6MywidWlkIjoiMzEyOTY1MDYwMzg4ODE4NSJ9,已使用,审核通过,--,1,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"	7662279484768419878",0714-瑞浩引导修改-1.mp4,https://video-cn.oceanengine.com/d799591335ba1adbf3bdab0b304c9e6d/6a79c3c3/tos-cn-ve-51/oUSTsV4KQFDmAQPZ1DIywh9fBPgrmvqxASgw41?a=1402&ch=0&cr=0&dr=3&cd=0%7C0%7C0%7C0&br=657&bt=657&cs=0&ds=3&ft=J9ThAGkHH_Myq8ZymEm_e2NvjTQ&mime_type=video_mp4&qs=0&rc=NXZpTGRTaFBnKWxncmd5aHFsc3IxZGZnODlpaWY2aTgzM2c5aGc5QGkzPHhoNGtvPHg8MzM0NjMzQFNsa3ZpcUQ6amtqXmJmK2BeaWpgYTojMy02MDJeYzUzMTYvMDJjY2EjYGMtaXFnXjJeYS0tZDBhc3M%3D&btag=80000e00010000&dy_q=1786192044&feature_id=d6a18d7c5414b1f1e95a75faf9147845&l=2026080820272119F0F98A1E64E3702BDA&ply_type=3&policy=eyJ2bSI6MywidWlkIjoiMzEyOTY1MDYwMzg4ODE4NSJ9,已使用,审核通过,--,2,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"	7662271374480752666",0713-引导-嘉丽-2.mp4,https://video-cn.oceanengine.com/5608e61118e2ef9509d108eb49681539/6a79c3bd/tos-cn-ve-51/oYUbkAIcqlAffZxXBQ6ZgtxJDVANExLRgvV1Dd?a=1402&ch=0&cr=0&dr=3&cd=0%7C0%7C0%7C0&br=964&bt=964&cs=0&ds=3&ft=J9ThAGkHH_Myq8ZymEm_e2NvjTQ&mime_type=video_mp4&qs=0&rc=NXZpTGRTaFBnKWxncmd5aHFsc3IxZGZpZjkzPGU3Z2dlZTk3O2hlQGlqcGt3N2tvbHc8MzM0NjMzQFNsa3ZpcUQ6amtqXmJmK2BeaWpgYTojLl9iMS40NDU1MTZeYmNjNGEjX242MnFnXmpeYS0tZDAwc3M%3D&btag=80000e00010000&dy_q=1786192044&feature_id=d6a18d7c5414b1f1e95a75faf9147845&l=2026080820272119F0F98A1E64E3702BDA&ply_type=3&policy=eyJ2bSI6MywidWlkIjoiMzEyOTY1MDYwMzg4ODE4NSJ9,已使用,审核通过,--,2,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
